Site,Year,Plant.ID,Block,Treatment,obs,time,elapsed,date,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
S2,2012,19,3,D,50,1531059270,4201.9,20180708 09:14:30,1531059262,0.008847859,17.99147234,399.4641935,340.0591977,34.46096137,40.48095225,0.621694749,3.434170618,0.565267287,0.357934066,193.7369766,29.09409078,28.60402903,3.930537097,55.89584846,2.393835987,4.282672243,1.53670111,-390.1905864,275.2288154,17.70533787,96.48054347,-0.041978667,0.047124731,3.507835823,0,0,1,0,52983.72077,0,0,0,0,#DIV/0!,-1,RECT-1434-20180708-09_15_57,260.9199615,347.903,0.25002095,0.5,1009.194039,17.99147234,126.159826,1,0.018818455,-1,-,0,347.903,0.25002095,#DIV/0!,0.25002095,#DIV/0!,-,-,-,-,-,-,-,-,1200.012903,1009.194039,0.840985989,0.191971979,2,0.5,0: Broadleaf,1531059262,399.4641935,420.9662258,23.62226452,14.99298065,200.2217742,101.2380968,0.10002791,30.09060323,28.60402903,999.9,9999.555484,0,0.00152894,1200.012903,0.966997387,0.033002713,0,260.8780323,4.99999,4081.554194,11997.75806,45.54606452,47.423,46.5,46.58029032,47.812,1155.572903,39.44,0,29.30000019,260.9199615,6.2636923,160.1111109,4082.146538,15,1531058963,9:09:23,3,-0.533,0.046,413,17,0.11,0.02,-21.40564878,-0.172607666,0.286728281,1,224.7270882,-6.248965068,0.636933156,0,8.621508049,-0.063080697,0.035593754,1,2,2,02-Feb,100,100,-0.533,0.046,2,182.696,519.223,27.0003,28.5555,30.0005,28.4237,28.3212,15.5027,49.929,0,27,421.068,14.9384,100.429,100.437
S2,2012,19,3,D,51,1531059279,4210.9,20180708 09:14:39,1531059270,0.008796116,17.89670687,399.5916774,337.9691228,34.24923956,40.49396872,0.593799955,3.432151297,0.542069742,0.343065006,193.734836,29.1412029,28.82050323,3.980188635,55.63130054,2.387443703,4.291547528,1.592744931,-387.9087176,241.6862226,15.57618438,63.08852542,-0.041947225,0.047089434,3.505761326,0,0,1,0,52939.35938,0,0,0,0,#DIV/0!,-1,RECT-1435-20180708-09_16_06,266.7983077,345.764,0.228380318,0.5,1009.183887,17.89670687,115.2388686,1,0.018724741,-1,-,0,345.764,0.228380318,#DIV/0!,0.228380318,#DIV/0!,-,-,-,-,-,-,-,-,1200.000968,1009.183887,0.840985894,0.191971789,2,0.5,0: Broadleaf,1531059270,399.5916774,420.9821935,23.55912903,14.97868387,200.1967742,101.2384194,0.099949316,30.12667419,28.82050323,999.9,9992.033871,0,0.00152894,1200.000968,0.966999903,0.033000203,0,260.2120645,4.99999,4075.76129,11997.64516,45.61270968,47.423,46.51,46.60670968,47.84841935,1155.565161,39.43580645,0,8.700000048,266.7983077,-28.80785792,-5243.902923,6625.940769,15,1531058963,9:09:23,3,-0.533,0.046,413,17,0.11,0.02,-21.44083902,-0.117827875,0.150684652,1,224.7270882,-6.248965068,0.636933156,0,8.586681463,-0.426949547,0.049549168,0,1,2,02-Jan,100,100,-0.533,0.046,2,182.69,519.103,27.0002,28.5639,30.0003,28.4334,28.3308,15.5214,50.5017,0,27,421.293,14.8085,100.428,100.437
S2,2012,19,3,W,88,1531580496,7816.5,20180714 10:01:35,1531580488,0.005986919,9.522716269,399.9757419,353.2101277,35.73987538,40.47189493,0.426679467,3.429569704,0.39923016,0.251837761,193.7327831,26.64664352,26.34538065,3.443837778,54.94341669,1.967009321,3.580063708,1.476828457,-264.02312,121.830869,7.641529401,59.18206156,-0.04190704,0.047044323,3.503109216,0,0,1,0,53437.90067,0,0,0,0,#DIV/0!,-1,RECT-217-20180714-10_03_06,244.1764231,276.522,0.116972888,0.5,1009.174026,9.522716269,59.02300012,1,0.010427058,-1,-,0,276.522,0.116972888,#DIV/0!,0.116972888,#DIV/0!,-,-,-,-,-,-,-,-,1199.989355,1009.174026,0.840985815,0.19197163,2,0.5,0: Broadleaf,1531580488,399.9757419,411.882,19.43956452,13.5744871,200.186129,101.0859032,0.099970523,27.0043,26.34538065,999.9,9997.522903,0,0.00152894,1199.989355,0.966999774,0.033000126,0,244.2466452,4.99999,4212.346129,11997.54194,44.08232258,45.937,45.183,45.562,46.312,1155.557097,39.43225806,0,320.7,244.1764231,-6.081264961,-59.16376062,4211.203077,15,1531580071,9:54:30,3,2.251,0.034,409,16,0.08,0.02,-11.88167317,-0.392636237,0.150297985,1,263.7917941,-5.608917491,0.579827904,0,5.874775122,-0.256932753,0.027928063,0,1,2,02-Jan,100,100,2.251,0.034,2,184.337,501.872,22.4844,28.4509,30.0001,28.3857,28.3129,15.242,32.8612,15.3841,22.4757,411.878,13.6345,100.521,100.577
S2,2012,19,3,W,89,1531580499,7820,20180714 10:01:39,1531580489,0.005983299,9.494397906,399.9784194,353.1521974,35.73403344,40.47218824,0.424948222,3.4300868,0.397717411,0.250874409,193.7337432,26.65157664,26.36782258,3.448401896,54.92683302,1.96688507,3.580918399,1.481516827,-263.8634882,118.4508336,7.429390428,55.75047894,-0.041915088,0.047053358,3.503640435,0,0,1,0,53447.02057,0,0,0,0,#DIV/0!,-1,RECT-218-20180714-10_03_09,246.0649615,274.972,0.105127207,0.5,1009.179165,9.494397906,53.04609365,1,0.010398944,-1,-,0,274.972,0.105127207,#DIV/0!,0.105127207,#DIV/0!,-,-,-,-,-,-,-,-,1199.995484,1009.179165,0.840985802,0.191971604,2,0.5,0: Broadleaf,1531580489,399.9784194,411.8544516,19.43832581,13.57703548,200.1946129,101.0859355,0.099994271,27.00836452,26.36782258,999.9,9999.439677,0,0.00152894,1199.995484,0.967000355,0.032999545,0,244.0665161,4.99999,4210.337419,11997.6,44.08435484,45.937,45.183,45.562,46.312,1155.563548,39.43193548,0,3.099999905,246.0649615,25.30849258,28441.42367,6233.561154,15,1531580071,9:54:30,3,2.251,0.034,409,16,0.08,0.02,-11.90071707,0.464684321,0.131197392,1,263.7917941,-5.608917491,0.579827904,0,5.86683878,-0.250205645,0.027392657,0,1,2,02-Jan,100,100,2.251,0.034,2,184.751,501.823,22.4804,28.4524,30.0002,28.3877,28.3151,15.2502,32.8612,15.3841,22.4757,411.827,13.6329,100.522,100.575
S2,2012,19,3,W,90,1531580502,7823,20180714 10:01:42,1531580489,0.005982769,9.4859503,399.9806452,352.9462002,35.71318816,40.47241205,0.42260486,3.430103046,0.395663455,0.249566974,193.7342761,26.65725257,26.40463871,3.455900801,54.90883494,1.966881737,3.582086087,1.489019064,-263.8401274,112.6698441,7.068263684,49.63225648,-0.04191534,0.047053642,3.503657125,0,0,1,0,53446.3408,0,0,0,0,#DIV/0!,-1,RECT-219-20180714-10_03_12,247.9199231,274.282,0.09611304,0.5,1009.181884,9.4859503,48.49776954,1,0.010390546,-1,-,0,274.282,0.09611304,#DIV/0!,0.09611304,#DIV/0!,-,-,-,-,-,-,-,-,1199.99871,1009.181884,0.840985808,0.191971615,2,0.5,0: Broadleaf,1531580489,399.9806452,411.8480645,19.43829355,13.57750968,200.1941935,101.0859355,0.099990723,27.01391613,26.40463871,999.9,9999.5,0,0.00152894,1199.99871,0.967000226,0.032999665,0,243.9294194,4.99999,4208.945161,11997.62903,44.09241935,45.937,45.183,45.56403226,46.31403226,1155.566452,39.43225806,0,2.399999857,247.9199231,39.52880647,43324.84326,8246.36,15,1531580071,9:54:30,3,2.251,0.034,409,16,0.08,0.02,-11.84939512,0.454580488,0.128247672,1,263.7917941,-5.608917491,0.579827904,0,5.860598049,-0.104893798,0.020463535,0,1,2,02-Jan,100,100,2.251,0.034,2,184.701,502.055,22.4732,28.4536,30.0004,28.3889,28.3162,15.2495,32.4174,15.3841,22.4229,411.841,13.714,100.521,100.574
S2,2012,19,4,D,142,1531844356,11975.5,20180717 11:19:15,1531844351,0.005900837,9.597541714,399.927,353.9935889,35.93782356,40.60103464,0.436577311,3.434715787,0.407925613,0.257370891,193.7363586,26.63528974,26.00448235,3.375153516,54.43047186,1.945082441,3.573517507,1.430071075,-260.22691,179.3688767,11.21270598,124.0910313,-0.041987157,0.047134262,3.508395892,1,0,1,0,53548.67281,0,0,0,0,#DIV/0!,-1,RECT-1165-20180717-11_20_48,367.4926923,401.388,0.084445244,0.5,1009.190629,9.597541714,42.61067459,1,0.010501031,-1,-,0,401.388,0.084445244,#DIV/0!,0.084445244,#DIV/0!,-,-,-,-,-,-,-,-,1200.008824,1009.190629,0.840986007,0.191972015,2,0.5,0: Broadleaf,1531844351,399.927,411.8740588,19.15938824,13.37663529,200.1738824,101.4211176,0.099996553,26.97314118,26.00448235,999.9,9983.529412,0,0.00152894,1200.008824,0.966994412,0.033005412,0,362.6768235,4.99999,5586.786471,11997.7,44.52552941,46.375,45.61017647,45.875,46.687,1155.568235,39.44058824,0,128.1000001,367.4926923,-102.8724103,-1378.880684,5650.84,15,1531843900,11:11:40,7,2.369,0.047,411,17,0.04,0.08,-11.98317317,0.47336446,0.075246071,1,276.1309394,-19.85260712,1.904004853,0,5.772078537,0.106489756,0.01057627,0,1,2,02-Jan,100,100,2.369,0.047,2,182.948,495.291,22.7925,27.9601,30.0001,27.9043,27.8379,15.2901,37.5362,0,22.8048,411.86,13.4048,100.607,100.677
S2,2012,19,4,D,143,1531844359,11979,20180717 11:19:19,1531844352,0.005902512,9.566805843,399.9399412,353.9513866,35.93336753,40.60215454,0.434822562,3.43736429,0.40641305,0.2564058,193.7398322,26.64261404,26.03402941,3.381058932,54.41305847,1.945309635,3.575078649,1.435749297,-260.300777,175.409542,10.95877966,119.8073769,-0.042028413,0.047180575,3.51111679,1,0,1,0,53597.81261,0,0,0,0,#DIV/0!,-1,RECT-1166-20180717-11_20_51,364.8926154,396.58,0.07990162,0.5,1009.208912,9.566805843,40.31871368,1,0.010470385,-1,-,0,396.58,0.07990162,#DIV/0!,0.07990162,#DIV/0!,-,-,-,-,-,-,-,-,1200.030588,1009.208912,0.84098599,0.191971979,2,0.5,0: Broadleaf,1531844352,399.9399412,411.8568824,19.16171765,13.37741176,200.1764706,101.4206471,0.099982318,26.98057647,26.03402941,999.9,9993.385294,0,0.00152894,1200.030588,0.966995471,0.033004365,0,360.4918824,4.99999,5557.2,11997.92353,44.53288235,46.375,45.60647059,45.875,46.687,1155.59,39.44058824,0,3.099999905,364.8926154,-49.99384951,39741.19511,8449.038846,15,1531843900,11:11:40,7,2.369,0.047,411,17,0.04,0.08,-11.94817317,0.471729617,0.082638121,1,276.1309394,-19.85260712,1.904004853,0,5.777071707,0.092569756,0.00921571,1,2,2,02-Feb,100,100,2.369,0.047,2,183.335,495.214,22.8049,27.9607,30.0002,27.9062,27.8386,15.2968,37.5362,0,22.8048,411.682,13.4108,100.606,100.676
S2,2012,19,4,D,144,1531844363,11982.5,20180717 11:19:22,1531844354,0.005907384,9.539636057,399.9487059,353.384836,35.8757241,40.60290075,0.428093963,3.437434296,0.400527517,0.252658364,193.7374798,26.6617865,26.14734706,3.403790894,54.36535603,1.945919044,3.579336523,1.45787185,-260.5156193,158.1686404,9.888053987,101.2785549,-0.042029503,0.047181799,3.511188711,1,0,1,0,53595.51875,0,0,0,0,#DIV/0!,-1,RECT-1167-20180717-11_20_55,362.6970385,389.167,0.068016974,0.5,1009.197,9.539636057,34.32126282,1,0.010443586,-1,-,0,389.167,0.068016974,#DIV/0!,0.068016974,#DIV/0!,-,-,-,-,-,-,-,-,1200.016471,1009.197,0.840985957,0.191971914,2,0.5,0: Broadleaf,1531844354,399.9487059,411.8414118,19.16778824,13.3783,200.1611176,101.4202941,0.099976247,27.00084118,26.14734706,999.9,9993.679412,0,0.00152894,1200.016471,0.966996882,0.033002965,0,357.8345882,4.99999,5521.504118,11997.79412,44.56964706,46.375,45.61017647,45.875,46.69441176,1155.577647,39.43882353,0,2.900000095,362.6970385,-32.79141177,50658.69971,11206.22577,15,1531843900,11:11:40,7,2.369,0.047,411,17,0.04,0.08,-11.85700976,1.167967944,0.163133266,0,276.1309394,-19.85260712,1.904004853,0,5.784600488,0.115772613,0.012588017,0,0,2,0/2,100,100,2.369,0.047,2,183.398,495.262,22.7682,27.9624,30.0013,27.9073,27.8402,15.2933,37.5362,0,22.4445,411.897,13.4542,100.607,100.677
S2,2012,19,4,W,139,1532103565,11613.9,20180720 11:19:25,1532103557,0.00812483,9.859306942,399.8795161,365.946524,37.18711189,40.63534788,0.667648485,3.44027014,0.603137065,0.38223597,193.735108,26.15776512,25.60945161,3.297061731,54.88530912,1.963590402,3.577624748,1.333471329,-358.3050082,256.5530305,15.98169935,107.9648296,-0.042073693,0.047231407,3.5141021,0,0,1,0,53650.99513,0,0,0,0,#DIV/0!,-1,RECT-2005-20180720-11_20_58,296.7290385,329.475,0.099388304,0.5,1009.184032,9.859306942,50.15054482,1,0.010760482,-1,-,0,329.475,0.099388304,#DIV/0!,0.099388304,#DIV/0!,-,-,-,-,-,-,-,-,1200.000968,1009.184032,0.840986015,0.191972031,2,0.5,0: Broadleaf,1532103557,399.8795161,412.9766774,19.32306774,11.36198065,200.1694839,101.419,0.199978323,26.99269677,25.60945161,999.9,10004.31452,0,0.00152894,1200.000968,0.966991935,0.033007765,0,296.8807742,4.99999,5347.760323,11997.61613,48.145,50.407,49.34451613,49.762,50.125,1155.560323,39.44064516,0,146.0999999,296.7290385,-38.48119661,-610.0871802,5345.375,15,1532101689,10:48:08,4,2.311,-0.015,411,12,0.28,0.01,-13.10769268,0.329836934,0.179152883,1,7.961693659,-0.006581603,0.001939763,1,2,2,02-Feb,100,100,2.311,-0.015,2,184.013,475.03,19.8644,31.6947,30.0005,31.5675,31.4657,15.2838,53.2797,0,19.8615,412.832,11.2989,100.043,100.118,,,,
S2,2012,19,4,W,140,1532103569,11617.9,20180720 11:19:29,1532103559,0.008124658,9.837937143,399.8898065,365.7550816,37.16762841,40.63636154,0.662121301,3.439592949,0.598608068,0.37932746,193.7359832,26.16563157,25.66040968,3.30704588,54.8594012,1.963582954,3.579300741,1.343462926,-358.2974091,248.5318015,15.48964238,99.46001796,-0.042063139,0.047219559,3.513406389,0,0,1,0,53636.66015,0,0,0,0,#DIV/0!,-1,RECT-2006-20180720-11_21_02,296.7495385,326.378,0.090779592,0.5,1009.188639,9.837937143,45.80686622,1,0.010739258,-1,-,0,326.378,0.090779592,#DIV/0!,0.090779592,#DIV/0!,-,-,-,-,-,-,-,-,1200.006452,1009.188639,0.840986011,0.191972022,2,0.5,0: Broadleaf,1532103559,399.8898065,412.9654516,19.32300968,11.3622,200.1722258,101.4189032,0.199995,27.00067097,25.66040968,999.9,10001.81452,0,0.00152894,1200.006452,0.96699271,0.033007,0,295.6724194,4.99999,5331.145484,11997.67419,48.145,50.407,49.34045161,49.768,50.125,1155.565806,39.44064516,0,3.100000143,296.7495385,0.181531281,33488.75227,7723.738077,15,1532101689,10:48:08,4,2.311,-0.015,411,12,0.28,0.01,-13.05227317,0.265266899,0.175151427,1,7.960823415,-0.001351568,0.001705759,1,2,2,02-Feb,100,100,2.311,-0.015,2,184.189,475.085,19.8666,31.6961,30.0006,31.5696,31.4685,15.2858,53.56,0,19.3231,412.949,11.2972,100.042,100.117,,,,
S2,2012,19,4,W,141,1532103573,11621.9,20180720 11:19:33,1532103561,0.008129568,9.841850791,399.8944194,365.1267853,37.10385236,40.63690776,0.649225733,3.436783913,0.587995223,0.372515911,193.7368222,26.18130575,25.78919355,3.332396147,54.81594372,1.964033821,3.582960882,1.368362326,-358.5139653,227.6917916,14.21279152,77.12743991,-0.042019371,0.047170425,3.510520546,0,0,1,0,53580.01953,0,0,0,0,#DIV/0!,-1,RECT-2007-20180720-11_21_06,296.7762692,322.416,0.079523754,0.5,1009.193226,9.841850791,40.12741707,1,0.010743087,-1,-,0,322.416,0.079523754,#DIV/0!,0.079523754,#DIV/0!,-,-,-,-,-,-,-,-,1200.011935,1009.193226,0.84098599,0.19197198,2,0.5,0: Broadleaf,1532103561,399.8944194,412.975871,19.32740968,11.3618871,200.1738065,101.4190645,0.200027419,27.01807419,25.78919355,999.9,9991.39129,0,0.00152894,1200.011935,0.966993774,0.033005974,0,294.2593226,4.99999,5312.525484,11997.72903,48.17119355,50.405,49.33435484,49.774,50.131,1155.571935,39.44,0,3.099999905,296.7762692,3.191871267,38813.45929,10085.91115,15,1532101689,10:48:08,4,2.311,-0.015,411,12,0.28,0.01,-13.05725366,0.303723345,0.182052086,1,7.963297561,0.037232822,0.009210805,1,2,2,02-Feb,100,100,2.311,-0.015,2,184.165,474.958,19.6793,31.6982,30.0053,31.5724,31.4712,15.2799,53.56,0,19.3231,412.913,11.3235,100.041,100.116,,,,
S2,2012,20,3,D,10,1530975895,1089.4,20180707 10:04:55,1530975887,0.005691154,10.1772829,399.9291935,346.9055182,35.18223186,40.55975151,0.391261187,3.434817429,0.368080033,0.23201822,193.7341117,26.72084736,26.58107742,3.492036762,54.89540114,1.966145741,3.581621957,1.525891021,-250.9799116,79.74356741,5.000145552,27.49791303,-0.04198874,0.047136039,3.508500311,2,1,1,0,53541.49936,0,0,0,0,#DIV/0!,-1,RECT-1244-20180707-10_06_22,271.6726538,309.229,0.121451566,0.5,1009.178874,10.1772829,61.28317708,1,0.011075621,-1,-,0,309.229,0.121451566,#DIV/0!,0.121451566,#DIV/0!,-,-,-,-,-,-,-,-,1199.994839,1009.178874,0.840986012,0.191972025,2,0.5,0: Broadleaf,1530975887,399.9291935,412.3714516,19.38668387,13.81082903,200.1781613,101.3173226,0.1000087,27.01170968,26.58107742,999.9,9994.133871,0,0.00152894,1199.994839,0.966993387,0.033006419,0,271.7230645,4.99999,4543.407742,11997.55806,45.558,47.687,46.70732258,46.87093548,47.625,1155.554516,39.44032258,0,281.7,271.6726538,-9.276683759,-316.2020515,4541.512692,15,1530975754,10:02:33,4,-0.236,-0.009,409,13,0.05,0.01,-12.45603902,0.203832753,0.089091326,1,272.159,-9.722297233,0.977903159,0,5.619583659,-0.888173728,0.090326526,0,1,3,03-Jan,100,100,-0.236,-0.009,2,180.37,497.748,21.1174,30.1924,30.0005,30.1145,30.0297,15.0764,60.1605,0,21.1102,412.356,13.9616,100.192,100.195
S2,2012,20,3,D,11,1530975927,1120.9,20180707 10:05:26,1530975919,0.005420014,10.16192075,399.9920968,343.2048992,34.80762199,40.56694336,0.360103557,3.435382203,0.340370506,0.214414343,193.7351776,26.80673967,26.79300323,3.535876504,54.77380277,1.964683453,3.586903509,1.571193051,-239.0226021,45.15378971,2.834161312,2.700526572,-0.041997537,0.047145914,3.509080521,2,1,1,0,53547.82432,0,0,0,0,#DIV/0!,-1,RECT-1245-20180707-10_06_53,266.2393077,304.014,0.124253134,0.5,1009.184313,10.16192075,62.69715688,1,0.011060339,-1,-,0,304.014,0.124253134,#DIV/0!,0.124253134,#DIV/0!,-,-,-,-,-,-,-,-,1200.00129,1009.184313,0.840986023,0.191972046,2,0.5,0: Broadleaf,1530975919,399.9920968,412.3118065,19.37187742,14.06124516,200.1651613,101.3193871,0.099975148,27.03680323,26.79300323,999.9,9996.023871,0,0.00152894,1200.00129,0.966995323,0.033004516,0,266.2825484,4.99999,4463.736452,11997.63226,45.687,47.74187097,46.75,46.933,47.75,1155.560323,39.44096774,0,30.70000005,266.2393077,-5.91480342,-115.6447864,4462.963462,15,1530975754,10:02:33,4,-0.236,-0.009,409,13,0.05,0.01,-12.30571951,0.377588153,0.150530801,1,266.5322941,-5.887926881,0.601553749,0,5.349859268,-1.335708293,0.145565504,0,1,3,03-Jan,100,100,-0.236,-0.009,2,180.131,498.177,20.7433,30.2307,30.0004,30.15,30.0655,15.084,57.8439,0,20.7555,412.272,14.3416,100.186,100.185
S2,2012,20,3,D,12,1530975968,1162.4,20180707 10:06:08,1530975960,0.004756048,10.00730106,400.1276129,336.9052084,34.16909004,40.58113704,0.31036215,3.435684005,0.295585157,0.186009735,193.7364805,26.90805475,26.80361935,3.538085176,54.52609385,1.950356518,3.576923231,1.587728658,-209.7417036,34.40337748,2.158804227,20.55695866,-0.042002237,0.047151191,3.509390573,2,1,1,0,53562.06695,0,0,0,0,#DIV/0!,-1,RECT-1246-20180707-10_07_35,261.1791538,299.207,0.127095443,0.5,1009.191339,10.00730106,64.13181005,1,0.010907051,-1,-,0,299.207,0.127095443,#DIV/0!,0.127095443,#DIV/0!,-,-,-,-,-,-,-,-,1200.009677,1009.191339,0.840986,0.191972001,2,0.5,0: Broadleaf,1530975960,400.1276129,412.0280645,19.2304,14.56968065,200.1659677,101.3204839,0.100002323,26.98935806,26.80361935,999.9,9997.034516,0,0.00152894,1200.009677,0.966997258,0.033002613,0,261.2372903,4.99999,4376.597419,11997.73226,45.812,47.804,46.83232258,46.99593548,47.87093548,1155.569032,39.44032258,0,41.0999999,261.1791538,-5.470017086,-172.9500852,4375.114231,15,1530975754,10:02:33,4,-0.236,-0.009,409,13,0.05,0.01,-11.9576122,0.540871777,0.122107162,0,261.4841176,-4.967523246,0.531756068,0,4.739869512,-1.540287805,0.152583903,0,0,3,0/3,100,100,-0.236,-0.009,2,180.227,498.331,20.8707,30.2857,29.9997,30.2003,30.1128,15.0809,56.6906,0,20.8619,411.918,14.8331,100.18,100.18
S2,2012,20,3,W,25,1531405058,2974,20180712 09:17:38,1531405050,0.006263254,7.075897066,399.3483548,360.5630708,36.49518582,40.42092382,0.412262648,3.432199402,0.386595413,0.243794947,193.7356381,26.58026139,26.87833226,3.553663192,54.72049208,1.958488898,3.579077643,1.595174294,-276.2095071,22.4407776,1.410182457,-58.62290897,-0.041947974,0.047090275,3.505810746,1,0,1,0,53489.47621,0,0,0,0,#DIV/0!,-1,RECT-2477-20180712-09_19_08,250.0545769,272.671,0.082943999,0.5,1009.186994,7.075897066,41.85300235,1,0.008002379,-1,-,0,272.671,0.082943999,#DIV/0!,0.082943999,#DIV/0!,-,-,-,-,-,-,-,-,1200.004516,1009.186994,0.840985996,0.191971993,2,0.5,0: Broadleaf,1531405050,399.3483548,408.9171935,19.34936774,13.2126129,200.1730323,101.1172258,0.099977997,26.99960968,26.87833226,999.9,10004.18839,0,0.00152894,1200.004516,0.966996161,0.033004239,0,250.3546452,4.99999,3666.417097,11997.65806,43.31206452,45.167,44.423,44.26,45.52,1155.564516,39.44,0,166.5,250.0545769,-29.03880339,-411.2646148,3662.491154,15,1531404223,9:03:42,4,-0.318,0.006,413,14,0.07,0.02,-9.574174146,-0.172837003,0.126686909,1,6.158935366,-0.522702021,0.052101734,0,1,2,02-Jan,100,100,-0.318,0.006,2,183.675,499.783,23.448,27.3338,29.9993,27.2852,27.2167,15.108,47.133,0,23.4898,409.266,13.3252,100.61,100.634,,,,
S2,2012,20,3,W,26,1531405061,2977,20180712 09:17:41,1531405051,0.006258727,7.090112156,399.3567097,360.3989892,36.47857236,40.42176329,0.410889435,3.431617737,0.385383198,0.243024075,193.7336121,26.58167053,26.89521935,3.557192522,54.71044978,1.958183641,3.579176645,1.599008881,-276.0098709,19.39990239,1.219405791,-61.65695065,-0.041938918,0.04708011,3.50521319,1,0,1,0,53478.31735,0,0,0,0,#DIV/0!,-1,RECT-2478-20180712-09_19_11,250.5190385,270.261,0.073047763,0.5,1009.176416,7.090112156,36.85903995,1,0.008016549,-1,-,0,270.261,0.073047763,#DIV/0!,0.073047763,#DIV/0!,-,-,-,-,-,-,-,-,1199.991935,1009.176416,0.840985999,0.191971997,2,0.5,0: Broadleaf,1531405051,399.3567097,408.9376452,19.34635484,13.21424194,200.1803871,101.1171935,0.099994774,27.00008065,26.89521935,999.9,10002.03194,0,0.00152894,1199.991935,0.966996161,0.033004239,0,250.0486129,4.99999,3662.512581,11997.53226,43.31409677,45.165,44.421,44.262,45.52,1155.552258,39.43967742,0,2.299999952,250.5190385,4.513606068,34243.95693,5614.218846,15,1531404223,9:03:42,4,-0.318,0.006,413,14,0.07,0.02,-9.605056098,-0.883626063,0.159546054,0,6.136098293,-0.484577561,0.048745465,0,0,2,0/2,100,100,-0.318,0.006,2,183.929,500.045,23.452,27.3323,29.9992,27.2852,27.2159,15.1073,47.133,0,23.5,409.337,13.3416,100.611,100.637,,,,
S2,2012,20,3,W,27,1531405066,2982,20180712 09:17:46,1531405054,0.006238048,7.107768567,399.3918387,359.0113831,36.3379421,40.42511795,0.395863351,3.432886714,0.372138913,0.234599791,193.7334366,26.61096688,27.13252581,3.607113151,54.60110626,1.957085009,3.584332156,1.650028142,-275.09792,-19.97602892,-1.256798926,-102.5973113,-0.041958675,0.047102288,3.506516837,1,0,1,0,53498.0968,0,0,0,0,#DIV/0!,-1,RECT-2479-20180712-09_19_16,249.3827308,265.655,0.06125339,0.5,1009.175835,7.107768567,30.90772034,1,0.008034049,-1,-,0,265.655,0.06125339,#DIV/0!,0.06125339,#DIV/0!,-,-,-,-,-,-,-,-,1199.99129,1009.175835,0.840985967,0.191971934,2,0.5,0: Broadleaf,1531405054,399.3918387,408.9830968,19.33559677,13.22322258,200.1654839,101.1167419,0.099943123,27.02459032,27.13252581,999.9,10006.78839,0,0.00152894,1199.99129,0.966997032,0.033003329,0,248.1366129,4.99999,3636.973226,11997.53548,43.3726129,45.165,44.417,44.272,45.53416129,1155.552903,39.4383871,0,4.400000095,249.3827308,-14.1145797,23974.6875,7527.256538,15,1531404223,9:03:42,4,-0.318,0.006,413,14,0.07,0.02,-9.63633561,-0.710111289,0.165893781,0,6.101975122,-0.306307735,0.032331796,0,0,2,0/2,100,100,-0.318,0.006,2,183.683,500.428,23.477,27.3315,29.9996,27.2852,27.2171,15.1207,46.5692,0,23.4792,409.574,13.4289,100.611,100.638,,,,
